disease	IngenuityCanonicalPathways	pvalue
SSc_inflamed	Asparagine Degradation I	0.273747185523341
SSc_inflamed	Aspartate Biosynthesis	0.14647734535532
SSc_inflamed	Aspartate Degradation II	0.0729230541292025
SSc_inflamed	Assembly of RNA Polymerase I Complex	0.0158489319246111
SSc_inflamed	Assembly of RNA Polymerase II Complex	0.000260436929539254
SSc_inflamed	Assembly of RNA Polymerase III Complex	0.137117580737932
SSc_inflamed	Atherosclerosis Signaling	7.66565619314541e-07
SSc_inflamed	Autoimmune Thyroid Disease Signaling	1
SSc_inflamed	Autophagy	5.44009282066327e-14
SSc_inflamed	Axonal Guidance Signaling	4.68204697234853e-10
SSc_inflamed	B Cell Activating Factor Signaling	0.000687481746362018
SSc_inflamed	B Cell Development	0.487050354719166
SSc_inflamed	B Cell Receptor Signaling	1
SSc_inflamed	BAG2 Signaling Pathway	2.02877271759938e-07
SSc_inflamed	BER (Base Excision Repair) Pathway	0.0139220977171464
SSc_inflamed	BEX2 Signaling Pathway	6.03431385082231e-07
SSc_inflamed	BMP signaling pathway	6.32824433224322e-05
SSc_inflamed	Basal Cell Carcinoma Signaling	0.0607923245947974
SSc_inflamed	Bile Acid Biosynthesis, Neutral Pathway	1
SSc_inflamed	Biotin-carboxyl Carrier Protein Assembly	0.510504999975406
SSc_inflamed	Bladder Cancer Signaling	2.64301158307001e-05
SSc_inflamed	Branched-chain α-keto acid Dehydrogenase Complex	0.55816587808048
SSc_inflamed	Breast Cancer Regulation by Stathmin1	7.18150687917252e-07
SSc_inflamed	Bupropion Degradation	0.508630163582428
SSc_inflamed	CCR3 Signaling in Eosinophils	2.34437258597175e-05
SSc_inflamed	CCR5 Signaling in Macrophages	1
SSc_inflamed	CD27 Signaling in Lymphocytes	3.57375602577648e-06
SSc_inflamed	CD28 Signaling in T Helper Cells	1
SSc_inflamed	CD40 Signaling	0.000701973950488766
SSc_inflamed	CDC42 Signaling	1
SSc_inflamed	CDK5 Signaling	2.78079318982716e-06
SSc_inflamed	CDP-diacylglycerol Biosynthesis I	0.271486972110797
SSc_inflamed	CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	1
SSc_inflamed	CNTF Signaling	0.0254794616378523
SSc_inflamed	CREB Signaling in Neurons	7.94076627275153e-06
SSc_inflamed	CSDE1 Signaling Pathway	0.0141168858253047
SSc_inflamed	CTLA4 Signaling in Cytotoxic T Lymphocytes	1
SSc_inflamed	CXCR4 Signaling	1.54593930334901e-06
SSc_inflamed	Calcium Signaling	3.42253207308296e-06
SSc_inflamed	Calcium Transport I	0.00125892541179418
SSc_inflamed	Calcium-induced T Lymphocyte Apoptosis	1
SSc_inflamed	Cancer Drug Resistance By Drug Efflux	0.0634821156283304
SSc_inflamed	Cardiac Hypertrophy Signaling	1.14182625576831e-07
SSc_inflamed	Cardiac Hypertrophy Signaling (Enhanced)	9.72555369571637e-14
SSc_inflamed	Cardiac β-adrenergic Signaling	0.0135672735825318
SSc_inflamed	Cardiolipin Biosynthesis II	0.201836636368156
SSc_inflamed	Cardiomyocyte Differentiation via BMP Receptors	0.0356399803340428
SSc_inflamed	Catecholamine Biosynthesis	0.363078054770101
SSc_inflamed	Caveolar-mediated Endocytosis Signaling	7.27635729447229e-11
SSc_inflamed	Cell Cycle Control of Chromosomal Replication	0.00203299655355371
SSc_inflamed	Cell Cycle Regulation by BTG Family Proteins	0.00913800595102299
SSc_inflamed	Cell Cycle: G1/S Checkpoint Regulation	5.18146101913253e-07
SSc_inflamed	Cell Cycle: G2/M DNA Damage Checkpoint Regulation	0.000112547656156647
SSc_inflamed	Cellular Effects of Sildenafil (Viagra)	0.0717075948165495
SSc_inflamed	Ceramide Biosynthesis	0.495609461655363
SSc_inflamed	Ceramide Degradation	0.595026399712076
SSc_inflamed	Ceramide Signaling	2.86690668662715e-05
SSc_inflamed	Chemokine Signaling	2.11933636196093e-07
SSc_inflamed	Cholecystokinin/Gastrin-mediated Signaling	2.94170971204544e-06
SSc_inflamed	Cholesterol Biosynthesis I	0.0398107170553497
SSc_inflamed	Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)	0.0398107170553497
SSc_inflamed	Cholesterol Biosynthesis III (via Desmosterol)	0.0398107170553497
SSc_inflamed	Choline Biosynthesis III	0.449765552827397
SSc_inflamed	Chondroitin Sulfate Biosynthesis	0.163476955979105
SSc_inflamed	Chondroitin Sulfate Biosynthesis (Late Stages)	0.250586705099697
SSc_inflamed	Chondroitin Sulfate Degradation (Metazoa)	0.619972096753095
SSc_inflamed	Chondroitin and Dermatan Biosynthesis	0.0572297543902979
SSc_inflamed	Chronic Myeloid Leukemia Signaling	5.19829845835318e-09
SSc_inflamed	Circadian Rhythm Signaling	0.00358729436675076
SSc_inflamed	Citrulline Biosynthesis	0.264360639183432
SSc_inflamed	Citrulline-Nitric Oxide Cycle	0.287739841473567
SSc_inflamed	Clathrin-mediated Endocytosis Signaling	3.75236508531884e-10
SSc_inflamed	Cleavage and Polyadenylation of Pre-mRNA	0.0794454232792047
SSc_inflamed	Coagulation System	0.0202229225351246
SSc_inflamed	Coenzyme A Biosynthesis	0.427992138307592
SSc_inflamed	Colanic Acid Building Blocks Biosynthesis	0.0162181009735893
SSc_inflamed	Colorectal Cancer Metastasis Signaling	2.24213980715149e-11
SSc_inflamed	Communication between Innate and Adaptive Immune Cells	1
SSc_inflamed	Complement System	0.00650353713628971
SSc_inflamed	Coronavirus Pathogenesis Pathway	1.52718586887701e-07
SSc_inflamed	Coronavirus Replication Pathway	0.000959331098797755
SSc_inflamed	Corticotropin Releasing Hormone Signaling	0.000569681867260807
SSc_inflamed	Creatine-phosphate Biosynthesis	0.382000114890852
SSc_inflamed	Crosstalk between Dendritic Cells and Natural Killer Cells	0.00110944262191026
SSc_inflamed	Cyclins and Cell Cycle Regulation	1.51370459391398e-05
SSc_inflamed	Cysteine Biosynthesis III (mammalia)	0.0133533177824895
SSc_inflamed	Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	1
SSc_inflamed	D-glucuronate Degradation I	0.427992138307592
SSc_inflamed	D-mannose Degradation	0.21183611352485
SSc_inflamed	D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	0.0639612963483144
SSc_inflamed	D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	0.066409139670254
SSc_inflamed	D-myo-inositol (1,4,5)-trisphosphate Degradation	0.0246959897921148
SSc_inflamed	D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	2.04395917218214e-05
SSc_inflamed	D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	2.04395917218214e-05
SSc_inflamed	D-myo-inositol-5-phosphate Metabolism	7.60592806603455e-06
SSc_inflamed	DNA Double-Strand Break Repair by Homologous Recombination	0.23583467335861
SSc_inflamed	DNA Double-Strand Break Repair by Non-Homologous End Joining	0.0579916613721949
SSc_inflamed	DNA Methylation and Transcriptional Repression Signaling	0.418352159891504
SSc_inflamed	DNA damage-induced 14-3-3σ Signaling	0.0030712352750033
SSc_inflamed	Death Receptor Signaling	2.76586940017864e-08
SSc_inflamed	Dendritic Cell Maturation	1
SSc_inflamed	Dermatan Sulfate Biosynthesis	0.241479605460913
SSc_inflamed	Dermatan Sulfate Biosynthesis (Late Stages)	0.605430518031849
SSc_inflamed	Dermatan Sulfate Degradation (Metazoa)	0.319792331236408
SSc_inflamed	Differential Regulation of Cytokine Production in Intestinal Epithelial Cells by IL-17A and IL-17F	0.0290293706128577
SSc_inflamed	Differential Regulation of Cytokine Production in Macrophages and T Helper Cells by IL-17A and IL-17F	0.00248165666668909
SSc_inflamed	Dilated Cardiomyopathy Signaling Pathway	6.40137763130433e-06
SSc_inflamed	Diphthamide Biosynthesis	0.0827557727909781
SSc_inflamed	Docosahexaenoic Acid (DHA) Signaling	0.0201435974668865
SSc_inflamed	Dolichyl-diphosphooligosaccharide Biosynthesis	0.000235882902513529
SSc_inflamed	Dopamine Degradation	0.199986186963274
SSc_inflamed	Dopamine Receptor Signaling	0.00219381931740636
SSc_inflamed	Dopamine-DARPP32 Feedback in cAMP Signaling	5.70118491081129e-05
SSc_inflamed	EGF Signaling	4.6659721289366e-05
SSc_inflamed	EIF2 Signaling	0.00223939641691218
SSc_inflamed	ERB2-ERBB3 Signaling	1.47070495937207e-06
SSc_inflamed	ERBB Signaling	4.25912389356853e-07
SSc_inflamed	ERBB4 Signaling	0.000864580776085533
SSc_inflamed	ERK/MAPK Signaling	2.90878432451791e-14
SSc_inflamed	ERK5 Signaling	1.1583648158453e-06
SSc_inflamed	Eicosanoid Signaling	0.399556139358604
SSc_inflamed	Embryonic Stem Cell Differentiation into Cardiac Lineages	1
SSc_inflamed	Endocannabinoid Cancer Inhibition Pathway	5.70232936092374e-07
SSc_inflamed	Endocannabinoid Developing Neuron Pathway	4.31286692281763e-06
SSc_inflamed	Endocannabinoid Neuronal Synapse Pathway	0.00092217417276963
SSc_inflamed	Endometrial Cancer Signaling	5.52814611809449e-06
SSc_inflamed	Endoplasmic Reticulum Stress Pathway	0.109616689139087
SSc_inflamed	Endothelin-1 Signaling	3.89184976329338e-05
SSc_inflamed	Ephrin A Signaling	0.345925860268707
SSc_inflamed	Ephrin B Signaling	0.0127817594494734
SSc_inflamed	Ephrin Receptor Signaling	9.08414454769968e-11
SSc_inflamed	Epithelial Adherens Junction Signaling	3.35913075133476e-10
SSc_inflamed	Epoxysqualene Biosynthesis	0.380189396320561
SSc_inflamed	Erythropoietin Signaling Pathway	1.38453026821139e-10
SSc_inflamed	Estrogen Biosynthesis	0.460600385425741
SSc_inflamed	Estrogen Receptor Signaling	1.42219569454483e-13
SSc_inflamed	Estrogen-Dependent Breast Cancer Signaling	9.29834373450955e-05
SSc_inflamed	Estrogen-mediated S-phase Entry	0.0127817594494734
SSc_inflamed	Ethanol Degradation II	0.71230568639621
SSc_inflamed	Ethanol Degradation IV	0.0891250938133745
SSc_inflamed	Eumelanin Biosynthesis	0.55816587808048
SSc_inflamed	Extrinsic Prothrombin Activation Pathway	0.0030090205502189
SSc_inflamed	FAK Signaling	3.66292948195124e-08
SSc_inflamed	FAT10 Cancer Signaling Pathway	6.03431385082231e-07
SSc_inflamed	FAT10 Signaling Pathway	5.69765900781949e-06
SSc_inflamed	FGF Signaling	0.000553248449682409
SSc_inflamed	FLT3 Signaling in Hematopoietic Progenitor Cells	1.71180956509698e-06
SSc_inflamed	FXR/RXR Activation	0.0356399803340428
SSc_inflamed	Factors Promoting Cardiogenesis in Vertebrates	5.29551202221867e-07
SSc_inflamed	Fatty Acid Activation	1
SSc_inflamed	Fatty Acid Biosynthesis Initiation II	0.380189396320561
SSc_inflamed	Fatty Acid α-oxidation	0.103992016582906
SSc_inflamed	Fatty Acid β-oxidation I	0.38081154349767
SSc_inflamed	Fatty Acid β-oxidation III (Unsaturated, Odd Number)	0.0189147316057908
SSc_inflamed	Fc Epsilon RI Signaling	9.90973356709279e-05
SSc_inflamed	Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	0.00154524286604663
SSc_inflamed	FcγRIIB Signaling in B Lymphocytes	0.00841618393267485
SSc_inflamed	Ferroptosis Signaling Pathway	2.01817673683991e-10
SSc_inflamed	Flavin Biosynthesis IV (Mammalian)	0.0514687715283391
SSc_inflamed	Folate Polyglutamylation	0.309599270523981
SSc_inflamed	Folate Transformations I	0.119160557650955
SSc_inflamed	G Beta Gamma Signaling	6.20814494832755e-05
SSc_inflamed	G Protein Signaling Mediated by Tubby	0.144662945435095
SSc_inflamed	G-Protein Coupled Receptor Signaling	3.59920176995487e-08
SSc_inflamed	GABA Receptor Signaling	0.0127817594494734
SSc_inflamed	GADD45 Signaling	0.00206250383504802
SSc_inflamed	GDNF Family Ligand-Receptor Interactions	5.50434337609484e-06
SSc_inflamed	GDP-L-fucose Biosynthesis II (from L-fucose)	0.273747185523341
SSc_inflamed	GDP-glucose Biosynthesis	0.295120922666638
SSc_inflamed	GDP-mannose Biosynthesis	0.00213796208950223
SSc_inflamed	GM-CSF Signaling	5.46334987645558e-05
SSc_inflamed	GNRH Signaling	1.65722990885797e-12
SSc_inflamed	GP6 Signaling Pathway	3.65653013756351e-07
SSc_inflamed	GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	0.0841470828732309
SSc_inflamed	GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	0.0352299341631521
SSc_inflamed	Galactose Degradation I (Leloir Pathway)	0.287739841473567
SSc_inflamed	Gap Junction Signaling	3.07124414233861e-07
SSc_inflamed	Germ Cell-Sertoli Cell Junction Signaling	6.36909414097886e-11
SSc_inflamed	Glioblastoma Multiforme Signaling	1.18521625847023e-09
SSc_inflamed	Glioma Invasiveness Signaling	0.0539687500485687
SSc_inflamed	Glioma Signaling	3.67020303038146e-10
SSc_inflamed	Glucocorticoid Biosynthesis	0.599791076255509
SSc_inflamed	Glucocorticoid Receptor Signaling	7.7715611723761e-16
SSc_inflamed	Gluconeogenesis I	0.0359158918546377
SSc_inflamed	Glucose and Glucose-1-phosphate Degradation	0.359749335155742
SSc_inflamed	Glutamate Biosynthesis II	0.380189396320561
SSc_inflamed	Glutamate Degradation II	0.14647734535532
SSc_inflamed	Glutamate Degradation III (via 4-aminobutyrate)	0.091201083935591
SSc_inflamed	Glutamate Degradation X	0.380189396320561
SSc_inflamed	Glutamate Receptor Signaling	0.140592692111533
SSc_inflamed	Glutamate Removal from Folates	0.107638181571473
SSc_inflamed	Glutamine Biosynthesis I	0.107638181571473
SSc_inflamed	Glutamine Degradation I	0.273747185523341
SSc_inflamed	Glutaryl-CoA Degradation	0.266127103148815
SSc_inflamed	Glutathione Biosynthesis	0.14647734535532
SSc_inflamed	Glutathione Redox Reactions I	0.306095604846112
SSc_inflamed	Glutathione Redox Reactions II	0.55816587808048
SSc_inflamed	Glutathione-mediated Detoxification	0.307093289110875
SSc_inflamed	Glycine Betaine Degradation	0.727538269772536
SSc_inflamed	Glycine Biosynthesis I	0.273747185523341
SSc_inflamed	Glycine Biosynthesis III	0.380189396320561
SSc_inflamed	Glycine Degradation (Creatine Biosynthesis)	0.0446683592150963
SSc_inflamed	Glycoaminoglycan-protein Linkage Region Biosynthesis	0.595026399712076
SSc_inflamed	Glycogen Biosynthesis II (from UDP-D-Glucose)	0.457088189614875
SSc_inflamed	Glycogen Degradation II	0.0630957344480193
SSc_inflamed	Glycogen Degradation III	0.0398107170553497
SSc_inflamed	Glycolysis I	0.0276521854174762
SSc_inflamed	Graft-versus-Host Disease Signaling	1
SSc_inflamed	Granulocyte Adhesion and Diapedesis	1.56234102322017e-08
SSc_inflamed	Granzyme A Signaling	0.15503921480248
SSc_inflamed	Granzyme B Signaling	0.00182269065713836
SSc_inflamed	Growth Hormone Signaling	2.58703931046433e-05
SSc_inflamed	Guanine and Guanosine Salvage I	0.115877735615513
SSc_inflamed	Guanosine Nucleotides Degradation III	0.291450486997604
SSc_inflamed	Gustation Pathway	0.249746711488661
SSc_inflamed	Gα12/13 Signaling	5.45704353838161e-06
SSc_inflamed	Gαi Signaling	3.00504628294451e-05
SSc_inflamed	Gαq Signaling	0.000103612913905704
SSc_inflamed	Gαs Signaling	0.0178994532651395
SSc_inflamed	HER-2 Signaling in Breast Cancer	9.21074327919769e-12
SSc_inflamed	HGF Signaling	4.72333283596527e-12
SSc_inflamed	HIF1α Signaling	4.32065494493372e-12
SSc_inflamed	HIPPO signaling	3.65184465134227e-06
SSc_inflamed	HMGB1 Signaling	8.84343632823192e-06
SSc_inflamed	HOTAIR Regulatory Pathway	1.14934351702622e-07
SSc_inflamed	Hematopoiesis from Multipotent Stem Cells	0.0794454232792047
SSc_inflamed	Hematopoiesis from Pluripotent Stem Cells	1
SSc_inflamed	Heme Biosynthesis II	0.158926332232329
SSc_inflamed	Heme Biosynthesis from Uroporphyrinogen-III I	0.0588843655355589
SSc_inflamed	Heme Degradation	0.199986186963274
SSc_inflamed	Heparan Sulfate Biosynthesis	0.0748525543038013
SSc_inflamed	Heparan Sulfate Biosynthesis (Late Stages)	0.0839914130112762
SSc_inflamed	Hepatic Cholestasis	2.51099319115156e-09
SSc_inflamed	Hepatic Fibrosis / Hepatic Stellate Cell Activation	0
SSc_inflamed	Hepatic Fibrosis Signaling Pathway	0
SSc_inflamed	Hereditary Breast Cancer Signaling	1.82683520277838e-06
SSc_inflamed	Histamine Biosynthesis	0.21183611352485
SSc_inflamed	Histamine Degradation	0.378442973193012
SSc_inflamed	Histidine Degradation III	0.192669524481888
SSc_inflamed	Histidine Degradation VI	0.697110761875654
SSc_inflamed	Human Embryonic Stem Cell Pluripotency	0.000242946489394047
SSc_inflamed	Huntington's Disease Signaling	0
SSc_inflamed	Hypoxia Signaling in the Cardiovascular System	1.1583648158453e-06
SSc_inflamed	Hypusine Biosynthesis	0.115877735615513
SSc_inflamed	ICOS-ICOSL Signaling in T Helper Cells	1
SSc_inflamed	IGF-1 Signaling	2.7386426459941e-11
SSc_inflamed	IL-1 Signaling	0.000175541604244156
SSc_inflamed	IL-10 Signaling	5.01685396572249e-05
SSc_inflamed	IL-12 Signaling and Production in Macrophages	0.000110186305505522
SSc_inflamed	IL-15 Production	4.54677694716743e-07
SSc_inflamed	IL-15 Signaling	1
SSc_inflamed	IL-17 Signaling	3.41634171558969e-05
SSc_inflamed	IL-17A Signaling in Airway Cells	0.0029540890630676
SSc_inflamed	IL-17A Signaling in Fibroblasts	0.000471894926983629
SSc_inflamed	IL-17A Signaling in Gastric Cells	0.00193894440053444
SSc_inflamed	IL-2 Signaling	2.52272977585566e-06
SSc_inflamed	IL-22 Signaling	0.00084677212634332
SSc_inflamed	IL-23 Signaling Pathway	0.0225270702140745
SSc_inflamed	IL-3 Signaling	1.30243002893771e-06
SSc_inflamed	IL-4 Signaling	0.0321713836258273
SSc_inflamed	IL-6 Signaling	4.75970962643402e-09
SSc_inflamed	IL-7 Signaling Pathway	3.96736643285545e-05
SSc_inflamed	IL-8 Signaling	1.82218420352598e-08
SSc_inflamed	IL-9 Signaling	0.0737441547299726
SSc_inflamed	ILK Signaling	4.24814844079968e-06
SSc_inflamed	Induction of Apoptosis by HIV1	4.05298285818256e-05
SSc_inflamed	Inflammasome pathway	0.160335901695264
SSc_inflamed	Inhibition of ARE-Mediated mRNA Degradation Pathway	2.53553844586918e-10
SSc_inflamed	Inhibition of Angiogenesis by TSP1	0.000171871038283089
SSc_inflamed	Inhibition of Matrix Metalloproteases	0.00677146974991882
SSc_inflamed	Inosine-5'-phosphate Biosynthesis II	0.000142081374033265
SSc_inflamed	Inositol Pyrophosphates Biosynthesis	0.595026399712076
SSc_inflamed	Insulin Receptor Signaling	2.82518453076364e-11
SSc_inflamed	Insulin Secretion Signaling Pathway	1.74113089834727e-07
SSc_inflamed	Integrin Signaling	5.3179682879545e-14
SSc_inflamed	Interferon Signaling	0.00323898037555392
SSc_inflamed	Intrinsic Prothrombin Activation Pathway	0.00157750184044347
SSc_inflamed	Iron homeostasis signaling pathway	2.6195823288333e-11
SSc_inflamed	Isoleucine Degradation I	0.0157114242220204
SSc_inflamed	JAK/STAT Signaling	1.81889007522251e-07
SSc_inflamed	Ketogenesis	0.235435888914873
SSc_inflamed	Ketolysis	0.352022317140619
SSc_inflamed	Kinetochore Metaphase Signaling Pathway	0.0284154362497326
SSc_inflamed	L-DOPA Degradation	0.380189396320561
SSc_inflamed	L-cysteine Degradation I	0.26304236956994
SSc_inflamed	L-cysteine Degradation III	0.273747185523341
SSc_inflamed	L-glutamine Biosynthesis II (tRNA-dependent)	0.380189396320561
SSc_inflamed	LPS-stimulated MAPK Signaling	3.1389362904477e-06
SSc_inflamed	LPS/IL-1 Mediated Inhibition of RXR Function	0.000291175147929534
SSc_inflamed	LXR/RXR Activation	0.000203506156253752
SSc_inflamed	Lactose Degradation III	0.12177389697917
SSc_inflamed	Lanosterol Biosynthesis	0.21183611352485
SSc_inflamed	Leptin Signaling in Obesity	0.00220739558583771
SSc_inflamed	Leucine Degradation I	0.103038612044162
SSc_inflamed	Leukocyte Extravasation Signaling	5.41206493287483e-07
SSc_inflamed	Leukotriene Biosynthesis	0.449765552827397
SSc_inflamed	Lipid Antigen Presentation by CD1	1
SSc_inflamed	Lipoate Biosynthesis and Incorporation II	0.0112201845430197
SSc_inflamed	Lipoate Salvage and Modification	0.105925372517729
SSc_inflamed	Lymphotoxin β Receptor Signaling	9.41754889681734e-05
SSc_inflamed	Lysine Degradation II	0.792515638317087
SSc_inflamed	Lysine Degradation V	0.792515638317087
